time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-3.378921578127074,-4.851860338436423,25.279412874714485,6.03525808818528,0.11132115855096902,0.0,-2.3620994038050314,-4.592962625311759,5.302722776288359,-0.04273843375373014,0.016604369219688823,0.0,447.1256392096579,445.71749795866606,444.8504882042316,446.51805840338756
4.199999999999998,-3.5226023206153436,-5.131879388369188,25.595764012435794,6.032845562577389,0.11234060919109101,0.0,-2.4273835363165337,-4.741380832573125,5.24222964615628,-0.035577955800751536,0.017752758612889597,0.0,431.7529086813785,431.8497385996883,433.8727667217063,434.4727886524619
4.259999999999997,-3.670480663888646,-5.421436347580825,25.91065214258189,6.031636258871103,0.11346076187278964,0.0,-2.50199328974196,-4.910752836072875,5.253561165584645,8.768177380768377e-05,0.020441736884685608,0.0,456.9816569846474,457.19593262566684,454.92295779973836,457.77038548642304
4.319999999999996,-3.822655293976449,-5.720751622033519,26.22441164712677,6.032298832144102,0.11537143124298677,0.0,-2.570671144229376,-5.066609042959713,5.205013224517353,0.026943326596823147,0.04821765065680414,0.0,436.6427532381722,438.9547543366813,437.3852952923192,439.6167150232005
4.379999999999995,-3.97945109535548,-6.0304196901293015,26.539037159832226,6.034209895568797,0.11784641496567705,0.0,-2.6560892303436066,-5.255541320244533,5.281734912054275,0.04020035513933478,0.021264387024562376,0.0,479.7046594941209,477.65382010531937,477.19800031964184,478.2093991494739
4.439999999999993,-4.1414076643794075,-6.351395781200396,26.858110311013245,6.036207100191394,0.11907265454765259,0.0,-2.7425567085985962,-5.443532068112947,5.35333736025497,0.013539251211328488,0.018729809570615243,0.0,478.41437088304855,478.2212514852946,478.96276138861674,476.93065001946474
4.499999999999992,-4.308130808485054,-6.68273930402174,27.17777661891545,6.037459723695459,0.11965342621522446,0.0,-2.815019685067009,-5.6014394190784556,5.302173486034826,0.032542321242399884,-0.02278195639363987,0.0,442.3556571654165,438.923057551642,439.9386492550842,441.5097042929217
4.559999999999991,-4.479209613349248,-7.023578674394453,27.494318666397692,6.0391713386352475,0.11839393416167887,0.0,-2.8875768585611006,-5.760039951911958,5.249287525024853,0.018960234446002255,-0.017632023964655394,0.0,440.6768441141863,441.1024493912633,439.83660048169884,438.7102381904504
4.6199999999999894,-4.65515946549131,-7.3750328440541555,27.811962656793025,6.040935425522964,0.11747143817876537,0.0,-2.9772891563257073,-5.955058975998434,5.338044980899584,0.04474215995857305,-0.011205118292317923,0.0,484.8475929393859,485.33043457156316,483.2653398011207,485.2053943851842
4.679999999999988,-4.835759910522975,-7.736732440026972,28.128933823122388,6.043132072629543,0.11671833404004683,0.0,-3.0427970822956656,-6.10185255113083,5.228079605770829,0.010689501506453153,-0.015390922912852939,0.0,423.00420558108135,422.64360115166005,423.548421235735,420.6093237945381
4.739999999999987,-5.020596410404523,-8.10789473601379,28.44181336425066,6.043815963659878,0.11585314136844715,0.0,-3.1184027403055206,-6.270465903448938,5.201077495212172,0.012779152328498892,-0.01254532855014944,0.0,448.66372818135636,448.8948717669133,449.8377428312165,450.00684295744225
4.799999999999986,-5.209886137431379,-8.489057305686075,28.752362189863213,6.045282063899638,0.11542542915533804,0.0,-3.191286799738214,-6.435213947603388,5.150543799223485,0.041073396900428674,0.001953499006824304,0.0,440.8796407815743,442.0763675203819,441.3603287615697,443.69009098682386
4.859999999999984,-5.403221121635619,-8.879463377411836,29.05703765998814,6.047686781942428,0.11562380480833045,0.0,-3.2533721213294284,-6.578689134633188,5.005896418832993,0.03801152668587587,0.005883254001864216,0.0,409.16630243539754,409.5160479243781,410.3833714416651,410.1123880145587
4.919999999999983,-5.601042883697192,-9.280013144853944,29.359247800658167,6.050392566098674,0.11582817957957392,0.0,-3.340719751364068,-6.772978044026456,5.067159060377909,0.056434242760792085,-0.0020760713064918506,0.0,476.6380813472744,476.0292080054782,475.2310644069361,476.64239051927274
4.979999999999982,-5.80388023034413,-9.69176402060319,29.66309320951257,6.053703144916778,0.11584009173962606,0.0,-3.4205827685704375,-6.952147329083174,5.060853697637791,0.05253476470622611,0.004398766681553993,0.0,456.3999164547271,456.9165291141441,456.0495921780043,455.739897142631
5.0399999999999805,-6.0111432427014915,-10.113546021151972,29.96334523157284,6.056790885231337,0.11596412842307835,0.0,-3.488338109546405,-7.107579147227465,4.9479902112928915,0.04922712331901181,-0.0030596359108972446,0.0,422.2180791384763,421.5738966256984,421.02981649899556,420.74532406963004
